MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero,
CursedPriest0,DigOutZombie,24,0,30,0,2500,1800,7,0,430,True,True,True,False,TaoVillage\MineralMines\CursedPriest0,7,7,3,3,5,8,0,0,0,0,17,20,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CursedZombie,ClZombie,0,0,30,0,3000,1500,7,0,400,True,True,True,False,TaoVillage\MineralMines\CursedZombie,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CursedZombie0,ClZombie,0,0,30,0,3000,1500,7,0,400,True,True,True,False,TaoVillage\MineralMines\CursedZombie0,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HungryZombie,NdZombie,0,0,30,0,2500,1800,7,0,300,True,True,True,False,TaoVillage\MineralMines\HungryZombie,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HungryZombie0,NdZombie,0,0,30,0,2500,1800,7,0,300,True,True,True,False,TaoVillage\MineralMines\HungryZombie0,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ShiZombie,ClZombie,0,0,30,0,2500,1800,7,0,300,True,True,True,False,TaoVillage\MineralMines\ShiZombie,7,7,3,3,11,22,0,0,0,0,12,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ShiZombie0,ClZombie,0,0,30,0,2500,1800,7,0,300,True,True,True,False,TaoVillage\MineralMines\ShiZombie0,7,7,3,3,11,22,0,0,0,0,12,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ToxicZombie,NdZombie,0,0,34,0,2500,1800,7,0,300,True,True,True,False,TaoVillage\MineralMines\ToxicZombie,10,10,3,3,13,25,0,0,0,0,14,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ToxicZombie0,NdZombie,0,0,34,0,2500,1800,7,0,300,True,True,True,False,TaoVillage\MineralMines\ToxicZombie0,10,10,3,3,13,25,0,0,0,0,14,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreatGhoul,Ghoul,0,0,40,0,2000,1200,7,0,800,True,True,False,False,TaoVillage\MineralMines\GreatGhoul,3,3,5,5,18,36,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BombSpider,BombSpider,40,0,52,0,0,800,7,0,7,True,True,False,False,TaoVillage\TreePath\RedValley\BombSpider,0,0,0,0,20,40,0,0,0,0,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RootSpider,RootSpider,39,0,53,0,2500,0,7,0,540,False,True,False,False,TaoVillage\TreePath\RedValley\RootSpider,0,0,10,10,10,35,0,0,0,0,1,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SpiderBat,SpiderBat,7,0,52,0,2000,500,7,0,540,True,True,False,True,TaoVillage\TreePath\RedValley\SpiderBat,1,3,2,9,10,35,0,0,0,0,15,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VenomSpider,VenomSpider,4,0,40,0,1800,1200,7,0,520,True,True,False,True,TaoVillage\TreePath\RedValley\VenomSpider,4,6,4,9,10,32,0,0,0,0,17,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VenomSpider0,VenomSpider,4,0,50,0,1800,1200,7,0,520,True,True,False,True,TaoVillage\TreePath\RedValley\VenomSpider0,4,6,4,9,12,34,0,0,0,0,17,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VenomSpider3,VenomSpider,4,0,60,0,1800,1200,7,0,520,True,True,False,True,TaoVillage\TreePath\RedValley\VenomSpider3,9,9,14,14,20,35,0,0,0,0,17,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GangSpider,GangSpider,0,0,45,0,1500,1100,14,0,570,True,True,False,True,TaoVillage\TreePath\RedValley\GangSpider,2,7,5,10,12,32,0,0,0,0,16,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GangSpider0,GangSpider,0,0,45,0,1500,1100,14,0,570,True,True,False,True,TaoVillage\TreePath\RedValley\GangSpider0,2,7,5,10,12,34,0,0,0,0,16,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GangSpider3,GangSpider,0,0,45,0,1500,1100,14,0,570,True,True,False,True,TaoVillage\TreePath\RedValley\GangSpider3,2,7,5,10,12,35,0,0,0,0,16,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreatSpider,GreatSpider,0,0,45,0,1500,1100,14,0,600,True,True,False,True,TaoVillage\TreePath\RedValley\GreatSpider,2,7,5,10,12,32,0,0,0,0,16,15,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreatSpider0,GreatSpider,0,0,45,0,1500,1100,14,0,600,True,True,False,True,TaoVillage\TreePath\RedValley\GreatSpider0,2,7,5,10,12,32,0,0,0,0,16,15,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreatSpider3,GreatSpider,0,0,45,0,1500,1100,14,0,600,True,True,False,True,TaoVillage\TreePath\RedValley\GreatSpider3,2,7,5,10,12,36,0,0,0,0,16,15,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LureSpider,LureSpider,4,0,64,0,1800,800,7,0,640,True,True,False,True,TaoVillage\TreePath\RedValley\LureSpider,8,8,11,13,15,40,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LureSpider0,LureSpider,4,0,64,0,1800,800,7,0,640,True,True,False,True,TaoVillage\TreePath\RedValley\LureSpider0,8,8,11,13,15,40,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LureSpider3,LureSpider,4,0,64,0,1800,800,7,0,640,True,True,False,True,TaoVillage\TreePath\RedValley\LureSpider3,8,8,11,13,15,44,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BigApe,BigApe,0,0,52,0,2000,1000,14,0,960,True,True,False,True,TaoVillage\TreePath\RedValley\BigApe,4,7,5,12,15,35,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BigApe0,BigApe,0,0,52,0,2000,1000,14,0,960,True,True,False,True,TaoVillage\TreePath\RedValley\BigApe0,4,7,5,12,15,35,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BigApe3,BigApe,0,0,52,0,2000,1000,14,0,960,True,True,False,True,TaoVillage\TreePath\RedValley\BigApe3,4,7,5,12,15,40,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EvilApe,EvilApe,0,0,56,0,1500,800,14,0,1800,True,True,False,False,TaoVillage\TreePath\RedValley\EvilApe,4,12,12,16,25,65,0,0,0,0,17,22,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EvilApe0,EvilApe,0,0,56,0,1500,800,14,0,1800,True,True,False,False,TaoVillage\TreePath\RedValley\EvilApe0,4,12,12,16,25,65,0,0,0,0,17,22,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreyEvilApe,GrayEvilApe,0,0,55,0,1500,500,14,0,900,True,True,False,False,TaoVillage\TreePath\RedValley\GreyEvilApe,15,15,0,0,25,65,0,0,0,0,25,12,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RedEvilApe,RedEvilApe,0,0,55,0,1500,500,14,0,900,True,True,False,False,TaoVillage\TreePath\RedValley\RedEvilApe,0,0,25,25,25,65,0,0,0,0,12,25,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CrystalSpider,CrystalSpider,37,0,52,5,1000,800,14,0,5000,True,True,False,True,TaoVillage\TreePath\RedValley\CrystalSpider,15,15,20,20,20,90,20,50,0,0,15,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RedMoonEvil,RedMoonEvil,13,0,60,5,2000,0,14,0,6000,False,True,False,False,TaoVillage\TreePath\RedValley\RedMoonEvil,20,20,20,20,25,90,0,0,0,0,23,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RedMoonEvil1,RedMoonEvil,13,0,60,0,2000,0,14,0,6000,False,True,False,False,TaoVillage\TreePath\RedValley\RedMoonEvil1,20,20,20,20,25,90,0,0,0,0,25,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EvilApeSobo,EvilApe,0,0,52,0,2000,1000,7,0,960,True,True,False,False,TaoVillage\TreePath\RedValley\EvilApeSobo,4,7,5,12,15,35,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EvilBigApe,EvilApe,0,0,56,0,1500,800,7,0,1800,True,True,False,False,TaoVillage\TreePath\RedValley\EvilBigApe,12,12,16,16,20,35,0,0,0,0,17,15,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ValeBat,ValeBat,0,0,50,0,1300,630,7,0,7300,True,True,False,False,TaoVillage\TreePath\Lunar\ValeBat,20,20,30,30,36,68,36,68,0,0,20,16,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ValeBat2,ValeBat,0,0,50,0,1300,630,7,0,7300,True,True,False,False,TaoVillage\TreePath\Lunar\ValeBat2,20,20,30,30,36,68,36,68,0,0,20,16,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Weaver,Weaver,0,0,50,0,1600,2000,7,0,9600,True,True,False,False,TaoVillage\TreePath\Lunar\Weaver,13,13,40,40,20,36,20,36,0,0,20,16,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VenomWeaver,VenomWeaver,0,0,50,0,1600,2000,7,0,9700,True,True,False,False,TaoVillage\TreePath\Lunar\VenomWeaver,13,13,40,40,20,34,20,34,0,0,20,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CrackingWeaver,CrackingWeaver,0,0,50,0,1600,2000,7,0,9900,True,True,False,False,TaoVillage\TreePath\Lunar\CrackingWeaver,13,13,40,40,20,32,20,32,0,0,20,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ArmingWeaver,ArmingWeaver,0,0,50,0,1600,2000,7,0,10000,True,True,False,False,TaoVillage\TreePath\Lunar\ArmingWeaver,13,13,35,35,20,33,20,33,0,0,20,16,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CrystalWeaver,CrystalWeaver,0,0,50,0,1600,2000,7,0,10200,True,True,False,False,TaoVillage\TreePath\Lunar\CrystalWeaver,13,13,35,35,20,35,20,35,0,0,20,16,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreaterWeaver,GreaterWeaver,0,0,50,0,1600,2000,7,0,9100,True,True,False,False,TaoVillage\TreePath\Lunar\GreaterWeaver,15,15,15,15,48,72,48,72,0,0,20,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SpiderWarrior,SpiderWarrior,0,0,50,0,1600,2000,7,0,10600,True,True,False,False,TaoVillage\TreePath\Lunar\SpiderWarrior,18,18,40,40,35,61,35,61,0,0,20,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SpiderBarbarian,SpiderBarbarian,0,0,50,0,1600,2000,7,0,10650,True,True,False,False,TaoVillage\TreePath\Lunar\SpiderBarbarian,18,18,40,40,34,80,34,80,0,0,20,16,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FlyingStatue,FlyingStatue,0,0,80,10,1700,1200,14,0,35000,False,True,False,False,TaoVillage\TreePath\Lunar\FlyingStatue,70,70,70,70,40,200,40,200,0,0,17,18,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
StoningStatue,StoningStatue,0,0,80,10,1000,500,14,0,40000,False,True,False,False,TaoVillage\TreePath\Lunar\StoningStatue,70,70,70,70,50,200,50,200,0,0,20,30,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ToxicGhoul,ToxicGhoul,28,0,33,0,2200,1500,7,0,940,True,True,True,False,PranjaIsland\PranjaStoneCave\ToxicGhoul,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ToxicGhoul0,ToxicGhoul,28,0,33,0,2200,1500,7,0,940,True,True,True,False,PranjaIsland\PranjaStoneCave\ToxicGhoul0,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RoninGhoul,RoninGhoul,0,0,35,0,1800,1000,7,0,1020,True,True,True,False,PranjaIsland\PranjaStoneCave\RoninGhoul,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RoninGhoul0,RoninGhoul,0,0,35,0,1800,1000,7,0,1020,True,True,True,False,PranjaIsland\PranjaStoneCave\RoninGhoul0,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneArcher,BoneArcher,8,0,38,0,2000,1200,7,0,1020,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneArcher,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneArcher0,BoneArcher,8,0,38,0,2000,1200,7,0,1020,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneArcher0,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneBlademan,BoneBlademan,0,0,45,0,2500,1500,7,0,1280,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneBlademan,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneBlademan0,BoneBlademan,0,0,45,0,2500,1500,7,0,1280,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneBlademan0,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneSpearman,BoneSpearman,29,0,42,0,2000,1200,7,0,1150,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneSpearman,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneSpearman0,BoneSpearman,29,0,42,0,2000,1200,7,0,1150,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneSpearman0,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneCaptain,BoneCaptain,0,0,49,0,1800,800,7,0,1350,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneCaptain,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneCaptain0,BoneCaptain,0,0,49,0,1800,800,7,0,1350,True,True,True,False,PranjaIsland\PranjaStoneCave\BoneCaptain0,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BoneLord,BoneLord,30,0,60,10,1200,300,14,0,10000,False,True,False,False,PranjaIsland\PranjaStoneCave\BoneLord,30,30,30,30,45,85,0,0,0,0,20,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_ToxicGhoul,ToxicGhoul,28,0,33,0,2200,1500,7,0,5000,True,True,True,False,AncientCaves\Prajna\Ancient_ToxicGhoul,7,7,16,16,13,27,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_RoninGhoul,RoninGhoul,0,0,35,0,1800,1000,7,0,5000,True,True,True,False,AncientCaves\Prajna\Ancient_RoninGhoul,7,7,16,16,15,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_BoneArcher,BoneArcher,8,0,38,0,2000,1200,7,0,5100,True,True,True,False,AncientCaves\Prajna\Ancient_BoneArcher,8,8,16,16,10,25,0,0,0,0,15,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_BoneBlademan,BoneBlademan,0,0,45,0,2000,1000,7,0,5300,True,True,True,False,AncientCaves\Prajna\Ancient_BoneBlademan,8,8,16,16,20,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_BoneSpearman,BoneSpearman,29,0,42,0,2000,1200,7,0,5200,True,True,True,False,AncientCaves\Prajna\Ancient_BoneSpearman,8,8,16,16,18,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_BoneCaptain,BoneCaptain,0,0,49,0,1800,800,7,0,5400,True,True,True,False,AncientCaves\Prajna\Ancient_BoneCaptain,10,10,16,16,20,36,0,0,0,0,15,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ancient_BoneLord,BoneLord,30,0,60,0,1200,300,7,0,15000,False,True,False,False,AncientCaves\Prajna\Ancient_BoneLord,31,31,31,31,46,86,0,0,0,0,20,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Minotaur,Minotaur,0,0,42,0,2000,1100,7,0,1380,True,True,True,False,PranjaIsland\PranjaTemple\Minotaur,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Minotaur0,Minotaur,0,0,42,0,2000,1100,7,0,1380,True,True,True,False,PranjaIsland\PranjaTemple\Minotaur0,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
